"technique","musiplectic.value"
"Applying.no.expression.",1
"Bending.a.note.by.a.quarter.tone.",1.2806468077246
"Bend.a.note.by.a.semitone.",1.27515001491954
"Bending.a.note.by.whole.tone.",1.50106971147739
"Fast.Vibrato.",1.38513802395637
"Slow.Vibrato.",1.26123877725281
"Trill.using.hammer.on.pull.offs.",1.26471998978506
"Trill.by.sliding.between.notes.",1.5356810466756
"Slide.",1.0479363136981
