"technique","musiplectic.value"
"Applying.no.expression.",1
"Bending.a.note.by.a.quarter.tone.",2.19972039233062
"Bend.a.note.by.a.semitone.",1.09471742654335
"Bending.a.note.by.whole.tone.",3.64721604029325
"Fast.Vibrato.",2.82289966946394
"Slow.Vibrato.",1.59589606339255
"Trill.using.hammer.on.pull.offs.",1.94286059503037
"Trill.by.sliding.between.notes.",4.38470875374531
"Slide.",0.147175732217573
