"technique","musiplectic.value"
"time.signatures...2.2.",1.45189504373178
"time.signatures...2.4.",1.39106145251397
"time.signatures...3.4.",1.31746031746032
"time.signatures...3.8.",2.41747572815534
"time.signatures...4.4.",1
"time.signatures...5.4.",2.18421052631579
"time.signatures...6.8.",1.49101796407186
"time.signatures...7.8.",2.60732984293194
"time.signatures...9.8.",2.69189189189189
"time.signatures...12.8.",1.97619047619048
"time.signatures...12.16.",3.07407407407407
