"technique","musiplectic.value"
"Applying.no.expression.",1
"Bending.a.note.by.a.quarter.tone.",1.53244788994908
"Bend.a.note.by.a.semitone.",1.24035078831223
"Bending.a.note.by.whole.tone.",2.83996397931525
"Fast.Vibrato.",2.34525924090495
"Slow.Vibrato.",1.4561857433735
"Trill.using.hammer.on.pull.offs.",1.50587606594782
"Trill.by.sliding.between.notes.",3.00164895875541
"Slide.",0.145295501484491
